"Index","Line Number","Text"
"1.3.2.8.11","14","structure."
"1.3.2.8.12","1","&quot;Most of this portrayal technique   actually represents"
"1.3.2.8.12","2","special structuring of what we previously   defined in a loose"
"1.3.2.8.12","3","way as arguments. The human who wants to   approach an"
"1.3.2.8.12","4","established process structure in order to modify   it, needs to"
"1.3.2.8.12","5","gain comprehension of the relevant features both   of the"
"1.3.2.8.12","6","functioning and of the design of the structure. You saw   how"
"1.3.2.8.12","7","this could be facilitated by our symbol-structuring"
"1.3.2.8.12","8","techniques. And if he is building a new process structure or"
"1.3.2.8.12","9","changing an existing one, he needs to structure the argument"
"1.3.2.8.12","10","or reasoning behind the design. We have developed a number of"
"1.3.2.8.12","11","special symbol-structuring techniques that allow us to match"
"1.3.2.8.12","12","especially well to the concepts involved in designing"
"1.3.2.8.12","13","processes."
"1.3.2.8.13","1","&quot;But there is a very significant   feature involved in this"
"1.3.2.8.13","2","particular type of process   structuring that I should tell you"
"1.3.2.8.13","3","about. It is based upon the   fact that the process-description"
"1.3.2.8.13","4","language for the computer is   formal and precise. Because of"
"1.3.2.8.13","5","this fact, we can establish   explicit rules for treating"
"1.3.2.8.13","6","statements in this language, and   for treating symbol"
"1.3.2.8.13","7","structures composed of these statements,   such that computer"
"1.3.2.8.13","8","pro cesses based upon these rules can be   said to extract"
"1.3.2.8.13","9","meaning from these statements and to do   operations based upon"
"1.3.2.8.13","10","this meaning. The result is that the   computer is able to find"
"1.3.2.8.13","11","answers to a much wider range of   questions about a specified"
"1.3.2.8.13","12","process structure than it could if   only the structural"
"1.3.2.8.13","13","characteristics were discernible to   it."
"1.3.2.8.14","1","&quot;In our studying and designing   process structures, we"
"1.3.2.8.14","2","have found many ways to capitalize upon   this more"
"1.3.2.8.14","3","sophisticated question-answering capability now   possessed by"
"1.3.2.8.14","4","the computer. We are learning, for instance, how   to get the"
"1.3.2.8.14","5","computer to decide whether or not some types of   design"
"1.3.2.8.14","6","specificatlons are met, and if not, where the   limitation"
"1.3.2.8.14","7","exists. Or, perhaps we approach an already designed   process"
"1.3.2.8.14","8","structure which we think we can modify, or from which   we can"
"1.3.2.8.14","9","extract some useful sub-process that we contemplate"
"1.3.2.8.14","10","incorporating into another process we are designing. We are"
"1.3.2.8.14","11","getting terrific help in this type of instance, since we can"
"1.3.2.8.14","12","now ask the computer direct questions about types of"
"1.3.2.8.14","13","capability and limitation in this structure. The computer can"
"1.3.2.8.14","14","even lead us directly to the particular design features from"
"1.3.2.8.14","15","which these capabilities or limitations stem, and it is simple"
"1.3.2.8.14","16","then to examine the descriptive and explanatory arguments"
"1.3.2.8.14","17","linked thereto in order to see why these features were"
"1.3.2.8.14","18","designed into the structure."
"1.3.2.8.15","1","&quot;But I don't want to spend a   disproportionate amount of"
"1.3.2.8.15","2","time on the computer processes. The   augmented man is engaged"
"1.3.2.8.15","3","more often in structuring what we   call composite processes"
"1.3.2.8.15","4","than he is in structuring computer   processes.  For instance,"
"1.3.2.8.15","5","planning a research project, or a   day's work, are examples of"
"1.3.2.8.15","6","structuring composite processes. A   composite process,"
"1.3.2.8.15","7","remember, is organized from both human   processes and computer"
"1.3.2.8.15","8","processes--which includes, of course,   the possible inclusion"
"1.3.2.8.15","9","of lower-order composite processes. The   structuring here"
"1.3.2.8.15","10","differs from that of a computer process   mainly in the"
"1.3.2.8.15","11","sophistication of the sub-processes which can be"
"1.3.2.8.15","12","<i>specified</i> for the human to do. Some of these"
"1.3.2.8.15","13","specifications have to be given in a language which matches the"
"1.3.2.8.15","14","human's rich working framework of concepts--and we have been"
"1.3.2.8.15","15","demonstrating here with English for that purpose--but quite a"
"1.3.2.8.15","16","few   human-executed processes can be specified in the   high-"
"1.3.2.8.15","17","level computer-processing language even though we don't   know"
"1.3.2.8.15","18","how to <i>describe</i> them in that language.  This means   that"
"1.3.2.8.15","19","there few composite-process structures about which the"
"1.3.2.8.15","20","computer can answer very useful questions for us."
"1.3.2.8.16","1","&quot;But to be more specific--we find   that setting up"
"1.3.2.8.16","2","objectives, deslgning a method of approach,   and then"
"1.3.2.8.16","3","implementing that method are of course our   fundamental"
"1.3.2.8.16","4","operating sequence--done over and over again in   the many"
"1.3.2.8.16","5","levels of our activity. We mentioned above what the"
"1.3.2.8.16","6","characteristic structural difference was between computer"
"1.3.2.8.16","7","processes and composite processes. But perhaps more important"
"1.3.2.8.16","8","to us is the difference in the way we work with   composite-"
"1.3.2.8.16","9","process structures. Here is a crude but succinct way   to put"
"1.3.2.8.16","10","this.  With the human contributing to a process, we   find more"
"1.3.2.8.16","11","and more as the process becomes complex that the   value of the"
"1.3.2.8.16","12","human's contribution depends upon how much   freedom he is given"
"1.3.2.8.16","13","to be disorderly in his course of action.   For instance, we"
"1.3.2.8.16","14","provide him as much help as possible in   making a plan of"
"1.3.2.8.16","15","action. Then we give him as much help as we   can in carrying it"
"1.3.2.8.16","16","out.  But we also have to allow him to   change his mind at"
"1.3.2.8.16","17","almost any point, and to want to modify his   plans. So, we"
"1.3.2.8.16","18","provide augmentation help to him for keeping   track of his"
"1.3.2.8.16","19","plans where he is in them, what has been   happening in carrying"
"1.3.2.8.16","20","them out to date--and for evaluating   possibilities that might"
"1.3.2.8.16","21","occur to him for changing the   plans. In fact, we are even"
"1.3.2.8.16","22","learning how the computer can be   made to watch for some kinds"
"1.3.2.8.16","23","of plan-change possibilities, and   to point them out to the"
"1.3.2.8.16","24","human when they arise."
"1.3.2.8.17","1","&quot;Here's a simple example of this sort   of help for the"
"1.3.2.8.17","2","human. Last winter, we designed a computer   process that can"
"1.3.2.8.17","3","automatically monitor the occurrence of   specified types of"
"1.3.2.8.17","4","computer usage over a specified period of   time, and which,"
"1.3.2.8.17","5","from the resulting data, can deduce a   surprising amount of"
"1.3.2.8.17","6","information regarding how the human made   use of that time."
"1.3.2.8.17","7","This was quite helpful to us for evaluating   our ways of doing"
"1.3.2.8.17","8","things. Then we added more features to the   program, in which"
"1.3.2.8.17","9","the computer occasionally interrupts the   human's activity and"
"1.3.2.8.17","10","displays some questions to be   answered. From these answers,"
"1.3.2.8.17","11","together with its normal   monitoring data, the program can"
"1.3.2.8.17","12","provide evaluative data   regarding the relative success of his"
"1.3.2.8.17","13","different work methods.   Our augmentation researchers became"
"1.3.2.8.17","14","intrigued by this angle   and bore down a little on it. They"
"1.3.2.8.17","15","came up with a package   process which gives the human many"
"1.3.2.8.17","16","different types of feedback   about his progress and way of"
"1.3.2.8.17","17","doing things.  Now, as part of   my regular practice, I spend"
"1.3.2.8.17","18","about five minutes out of each   hour exercising with this"
"1.3.2.8.17","19","package. This almost always reveals   things to me that change"
"1.3.2.8.17","20","at least the slant of my approach   during the next hour, and"
"1.3.2.8.17","21","often stimulates a relatlvely   significant change in my short-"
"1.3.2.8.17","22","range plans"
"1.3.2.8.18","1","&quot;You appreciate, of course, that I   accomplish many more"
"1.3.2.8.18","2","meaningful steps in an hour now than I   used to, or than would"
"1.3.2.8.18","3","be your norm now. This once-an-hour   review for me now might"
"1.3.2.8.18","4","compare with a once-a-day review for   you, as far as the"
"1.3.2.8.18","5","distance travelled between reviews is   concerned."
"1.3.2.8.19","1","&quot;Our way of structuring the statement   of our objectives,"
"1.3.2.8.19","2","the arguments which lead to the design of   our plans, and the"
"1.3.2.8.19","3","working statements of our plans, has been   influenced by this"
"1.3.2.8.19","4","review process. We found special types of   tags and descriptive"
"1.3.2.8.19","5","codes which we could append to these   respective planning"
"1.3.2.8.19","6","structures as we developed them which   later facilitated our"
"1.3.2.8.19","7","man-computer cooperative review of   them. Also, our methods of"
"1.3.2.8.19","8","developing these structures have   evolved to facilitate their"
"1.3.2.8.19","9","later modification. For instance,   every basic consideration"
"1.3.2.8.19","10","upon which a given planning   statement is based is linked to"
"1.3.2.8.19","11","that statement as a matter of   standard argument structuring."
"1.3.2.8.19","12","But we have taken to linking   special tagging codes into these"
"1.3.2.8.19","13","argument structures involving   our planning, to identify for"
"1.3.2.8.19","14","the computer some of the   different types of dependency"
"1.3.2.8.19","15","relationships in the antecedent   linkages. Later, if we"
"1.3.2.8.19","16","consider changing the plan, these   special tags often enable us"
"1.3.2.8.19","17","to make use of some special   computer processes that"
"1.3.2.8.19","18","automatically isolate the   considerations relevant to a"
"1.3.2.8.19","19","particular type of change we have   in mind."
"1.3.2.8.20","1","&quot;Maybe an example will help   here. There is a plan I am"
"1.3.2.8.20","2","currently using for the way I go   about entering miscellaneous"
"1.3.2.8.20","3","scraps of infcrmation lnto my   total symbol structure. It is"
"1.3.2.8.20","4","designed so that there will be a   good chance for these scraps"
"1.3.2.8.20","5","later to be usefully   integrated. It turns out that this plan"
"1.3.2.8.20","6","is closely coupled in   its design argument to the general plan"
"1.3.2.8.20","7","for reviewing process   structures--and symbol-structures, too,"
"1.3.2.8.20","8","for that   matter. Recently, I got an idea as to how I might add"
"1.3.2.8.20","9","a little   feature to that process that specially suited my"
"1.3.2.8.20","10","particular   way of wanting to deal with miscellaneous thoughts"
"1.3.2.8.20","11","that I   get. By various means, I very quickly learned that this"
"1.3.2.8.20","12","would   be easy to do if I could but reverse the order ln whlch"
"1.3.2.8.20","13","I   execute the sub-process Steps A and B, when I enter a piece"
"1.3.2.8.20","14","of   lnformation. I had to find out if I could safely reverse"
"1.3.2.8.20","15","their   order without getting into trouble someplace in my"
"1.3.2.8.20","16","system."
"1.3.2.8.21","1","&quot;This I could do relatively rapidly,   by your standards,"
"1.3.2.8.21","2","by snooping down the antecedent trails,   looking for statements"
"1.3.2.8.21","3","relevant to this timing question. There   is, in fact, a semi-"
"1.3.2.8.21","4","automatic processes available to me for   speeding just such"
"1.3.2.8.21","5","searches. The computer keeps track of where   I have looked,"
"1.3.2.8.21","6","where I've marked things as yes, or no, or   possible, and does"
"1.3.2.8.21","7","the bookkeeping and calculating necessary   to guide me through"
"1.3.2.8.21","8","an optimum search strategy. But the   special tagging we do when"
"1.3.2.8.21","9","we make a process structure lets   this search be fully"
"1.3.2.8.21","10","automatic when certain kinds of   relationships are involved--"
"1.3.2.8.21","11","and relative timing happens to be   one of these relationships."
"1.3.2.8.22","1","&quot;So I phrased a question which   essentially asked for"
"1.3.2.8.22","2","considerations relevant to the order in   which these two steps"
"1.3.2.8.22","3","were executed, and turned the computer   loose. It took about"
"1.3.2.8.22","4","three seconds for the results to be   forthcoming--you haven't"
"1.3.2.8.22","5","yet seen me request a task that took   a noticeable period of"
"1.3.2.8.22","6","machine time, have you? But anyway, the   computer discovered a"
"1.3.2.8.22","7","relevance trail that ended up showing   that reversing the order"
"1.3.2.8.22","8","of Steps A and B during the   information-scrap entry process"
"1.3.2.8.22","9","would cripple a certain   feature in the planning-review"
"1.3.2.8.22","10","process, where miscellaneous   thoughts and possibilities are"
"1.3.2.8.22","11","gleaned from this store to be   considered relative to the"
"1.3.2.8.22","12","planning."
"1.3.2.8.23","1","&quot;But let's try to back away from   details for a bit, now,"
"1.3.2.8.23","2","and see if we can get a feeling for   the significance of the"
"1.3.2.8.23","3","things we've been talking   about. Comparison with other working"
"1.3.2.8.23","4","domains would be helpful,   perhaps.  If you were an inventor of"
"1.3.2.8.23","5","useful mechanisms, you   would like to have a wide range of"
"1.3.2.8.23","6","materials-processing and   shaping techniques available to you."
"1.3.2.8.23","7","This would give you more   freedom and more interesting"
"1.3.2.8.23","8","possibilities in the way you   worked and designed. But many of"
"1.3.2.8.23","9","these techniques are very   specialized; they require special"
"1.3.2.8.23","10","equipment, special skills to   execute the processing and"
"1.3.2.8.23","11","shaping, and special knowledge   about applicability and"
"1.3.2.8.23","12","possibillties for the techniques."
"1.3.2.8.24","1","&quot;Suppose you were told that you could   subscribe to a"
"1.3.2.8.24","2","community- owned installation of special   equipment--containing"
"1.3.2.8.24","3","all sorts of wonderful instruments tools   and machines for"
"1.3.2.8.24","4","measuring and processing with such as   chemical, optical,"
"1.3.2.8.24","5","mechanical, electronic, pneumatic, vacuum,   metallurgy, and"
"1.3.2.8.24","6","human factors. But this wasn't all that was   included in the"
"1.3.2.8.24","7","subscription.  There would be a specialist   assigned to you,"
"1.3.2.8.24","8","instantly available for consultation and help   whenever you"
"1.3.2.8.24","9","requested it. He wouldn't have high-level   theoretical"
"1.3.2.8.24","10","trainlng. His specialty would be familiarity with   the special"
"1.3.2.8.24","11","manuals compiled from what the theoreticians,   equipment"
"1.3.2.8.24","12","builders, and technicians know, and being able to   pinpoint"
"1.3.2.8.24","13","relevant data and apply complex rules and   specifications."
"1.3.2.8.25","1","&quot;A lot of questions you might ask he   couldn't answer"
"1.3.2.8.25","2","directly, but in such a case he could often   lead you quickly"
"1.3.2.8.25","3","to some relevant pages in his books. You   discovered that"
"1.3.2.8.25","4","usually a succession of well-chosen questions   of the sort he"
"1.3.2.8.25","5","<i>could</i> answer, interspersed with your   occasional study"
"1.3.2.8.25","6","of succinct and relevant material he'd dig up   for you, could"
"1.3.2.8.25","7","very rapidly develop answers to conceptually   sophisticated"
"1.3.2.8.25","8","questions. His help in your minute-by-minute   designing work"
"1.3.2.8.25","9","could be extremely valuable-- availing you of   quick and"
"1.3.2.8.25","10","realistic consideration of a great many new design"
"1.3.2.8.25","11","possibilities."
"1.3.2.8.26","1","&quot;Similarly, when it came to carrying   out a planned set of"
"1.3.2.8.26","2","operations, it turned out that he   couldn't carry out all of"
"1.3.2.8.26","3","the processes for you--he could   manage complex rules and"
"1.3.2.8.26","4","procedures beautifully, but he would   break down when it came"
"1.3.2.8.26","5","to steps that required what you might   call a larger view of"
"1.3.2.8.26","6","the situation. But this wasn't so   bad. The set of routine"
"1.3.2.8.26","7","processes which he could manage all   alone still provided you"
"1.3.2.8.26","8","with a great deal of help--in fact,   you got to developing ways"
"1.3.2.8.26","9","to build things so as to capitalize   upon his efficiency at"
"1.3.2.8.26","10","these tasks. Then the processes which   were too much for him"
"1.3.2.8.26","11","would be done by the two of you   together. He filled in all the"
"1.3.2.8.26","12","routine stuff and you took care   of the steps that were beyond"
"1.3.2.8.26","13","his capability Often the steps   you had to take care of were"
"1.3.2.8.26","14","buried in the middle of a complex   routine whose over-all"
"1.3.2.8.26","15","nature didn't have to be understood by   either of you for"
"1.3.2.8.26","16","proper execution. Your helper would keep   track of the complex"
"1.3.2.8.26","17","procedure and execute all the steps he   could. When he came to"
"1.3.2.8.26","18","a step that was too big for him, he   would hand you enough"
"1.3.2.8.26","19","information to allow you to take that   step, whereupon he would"
"1.3.2.8.26","20","take over again until he met another   such step."
"1.3.2.8.27","1","&quot;As an inventor and builder of   devices that solve needs,"
"1.3.2.8.27","2","you could become a great deal more   versatile and productive,"
"1.3.2.8.27","3","applying your imagination,   intuition, judgment, and"
"1.3.2.8.27","4","intelligence very effectively over a   much wider range of"
"1.3.2.8.27","5","possibilities. You could tackle much more   complex and"
"1.3.2.8.27","6","sophisticated projects, you could come up with   very much"
"1.3.2.8.27","7","better results--neater, cheaper, more reliable, more"
"1.3.2.8.27","8","versatile, higher-quality performance--and you could work"
"1.3.2.8.27","9","faster. Your effectiveness in this domain of activity would be"
"1.3.2.8.27","10","considerably increased."
"1.3.2.8.28","1","&quot;So let's turn back to the working   domain which we are"
"1.3.2.8.28","2","considering here. It is an intellectual   one, where the"
"1.3.2.8.28","3","processing and shaping done is of conceptual   material rather"
"1.3.2.8.28","4","than physical material. But between these two   types of working"
"1.3.2.8.28","5","domains we nonetheless find closely analogous   conditions"
"1.3.2.8.28","6","relative to the variety and sophistication of the   processes"
"1.3.2.8.28","7","and techniques applicable to what nonroutine workers   do."
"1.3.2.8.28","8","Consider the intellectual domain of a creative problem   solver,"
"1.3.2.8.28","9","and listen to me rattle off the names of some   specialized"
"1.3.2.8.28","10","disciplines that come to mind. These esoteric   disciplines"
"1.3.2.8.28","11","could very possibly contribute specialized   processes and"
"1.3.2.8.28","12","techniques to a general worker in the   intellectual domain:"
"1.3.2.8.28","13","Formal logic--mathematics of many   varieties, including"
"1.3.2.8.28","14","statistics-- decision theory--game   theory--time and motion"
"1.3.2.8.28","15","analysis--operations   research--classification theory--"
"1.3.2.8.28","16","documentation theory--cost   accounting, for time, energy, or"
"1.3.2.8.28","17","money--dynamic   programming--computer programming. These are"
"1.3.2.8.28","18","only a few of the   total, I'm sure."
"1.3.2.8.29","1","&quot;This implies the range of   potentially applicable"
"1.3.2.8.29","2","processes. Realize that there is also a   correspondingly large"
"1.3.2.8.29","3","list of specialized materials   potentially usable in the"
"1.3.2.8.29","4","fabrications of the intellectual   worker. I speak, of course,"
"1.3.2.8.29","5","about the conceptual material in   the many different flelds of"
"1.3.2.8.29","6","human interest. The things that I   have been de monstrating to"
"1.3.2.8.29","7","you this afternoon were designed   to increase significantlY the"
"1.3.2.8.29","8","range of both processes and   materials over which a human can"
"1.3.2.8.29","9","practically operate within   this intellectual domain. You might"
"1.3.2.8.29","10","say that we do this by   providing him with a very fast, agile"
"1.3.2.8.29","11","vehicle, equipped with   all sorts of high-performance sensory"
"1.3.2.8.29","12","equipment and   navigational aids, and carrying very flexible,"
"1.3.2.8.29","13","powerful,   semi-automatic devices for operating upon the"
"1.3.2.8.29","14","materials of   this domain. Not only that, but to provide an"
"1.3.2.8.29","15","accurate   analogy, we have to give him a computer to help him"
"1.3.2.8.29","16","organize   and monitor his activity and assess his results. We"
"1.3.2.8.29","17","get direct   help on many levels of activity in our system, you"
"1.3.2.8.29","18","see."
"1.3.2.8.30","1","&quot;But back to the topic of tools, and   the analogy of the"
"1.3.2.8.30","2","inventor who was given the equipment and   the helper. Our"
"1.3.2.8.30","3","augmented intellectual worker gets essentially   this same kind"
"1.3.2.8.30","4","of service, only more so--a compounding of this   kind of"
"1.3.2.8.30","5","service. Structuring our processes with care and   precision"
"1.3.2.8.30","6","enables the computer to answer limited questions, to   guide you"
"1.3.2.8.30","7","to relevant descriptions and specifications within   its"
"1.3.2.8.30","8","structure, to execute complex but limited-grasp processes   on"
"1.3.2.8.30","9","its own, and to take care of complex rule and   procedure-"
"1.3.2.8.30","10","following bookkeeping in guiding the execution of"
"1.3.2.8.30","11","sophisticated composite processes. This actually makes it"
"1.3.2.8.30","12","practical to use many specialized processes and techniques"
"1.3.2.8.30","13","from very esoteric fields--to assess their applicability and"
"1.3.2.8.30","14","limitations quickly, to incorporate them intelligently into"
"1.3.2.8.30","15","the design and analysis of possible courses of action, and to"
"1.3.2.8.30","16","execute them efficiently."
"1.3.2.8.31","1","&quot;Our specialized processes represent   a beautiful"
"1.3.2.8.31","2","collection of special tools. These tools are   designed by"
"1.3.2.8.31","3","specialists, and they come equipped with operating"
"1.3.2.8.31","4","instructions, trouble-shooting hints, and complete design"
"1.3.2.8.31","5","data. Furthermore, we are provided with other tools that help"
"1.3.2.8.31","6","us determine the applicability of these tools by automatically"
"1.3.2.8.31","7","operating upon the instruction manual for us. Further, if"
"1.3.2.8.31","8","something goes wrong with one of these tools, if we want to"
"1.3.2.8.31","9","design a new tool of our own and make use of one of its"
"1.3.2.8.31","10","modular components, or if we want to rearrange some of its"
"1.3.2.8.31","11","adjustable features, we get considerable help in learning what"
"1.3.2.8.31","12","we have to know about its design, and in making adjustments or"
"1.3.2.8.31","13","coupling a part of it to another tool. Our shop contains an"
"1.3.2.8.31","14","efficient tool-making section, where we can design and build"
"1.3.2.8.31","15","our own tools from scratch, or by incorporating parts or all"
"1.3.2.8.31","16","of any other tools we have."
"1.3.2.8.32","1","&quot;Let me tell you of an interesting   feature stemming from"
"1.3.2.8.32","2","my using such improved   Process-structuring techniques. An"
"1.3.2.8.32","3","effective job of breaking   down a complex problem into humanly"
"1.3.2.8.32","4","manageable steps--and this   is essentially what we seek in our"
"1.3.2.8.32","5","process structuring--will   provide the human with something to"
"1.3.2.8.32","6","do at every turn. This may   be to ponder or go searching, true"
"1.3.2.8.32","7","enough--we aren't saying   that the steps are necessarily"
"1.3.2.8.32","8","straightforward. But the point   I want to make is that no"
"1.3.2.8.32","9","longer am I ever at a loss as to   what to do next.  I get stuck"
"1.3.2.8.32","10","at times, to be sure, but when I   do I have clean and direct"
"1.3.2.8.32","11","ways to satisfy myself that I   should just beat away at that"
"1.3.2.8.32","12","roadblock for the time   being."
"1.3.2.8.33","1","&quot;And then, for beating away at the   roadblock, my"
"1.3.2.8.33","2","bookkeeping regarding what I've tried, what   possibilities I've"
"1.3.2.8.33","3","collected, and what my assumptions and   objectives are, is good"
"1.3.2.8.33","4","enough to help tremendously in keeping   me from getting into"
"1.3.2.8.33","5","loops and quandaries,in carefully ex   hausting possibilities,"
"1.3.2.8.33","6","and in really analyzing my assumptions   and objectives. What's"
"1.3.2.8.33","7","more, I'm not generating reams of   cyclic arguments, lists,"
"1.3.2.8.33","8","calculations, or the like--either I'm   checking the validity of"
"1.3.2.8.33","9","what I've already structured, or I am   correcting or expanding"
"1.3.2.8.33","10","the structure. In other words, it   seems that the growth of my"
"1.3.2.8.33","11","comprehension is sure and steady   up to the point at which I"
"1.3.2.8.33","12","succeed or give up. If I give up, I   leave a structure which is"
"1.3.2.8.33","13","very well organized to accommodate   a subsequent revisit with"
"1.3.2.8.33","14","new data, possibilities,   assumptions, objectives, or tools."
"1.3.2.8.33","15","Also, I set up a sentinel   process that will operate in the"
"1.3.2.8.33","16","future to help alert me to   concepts which may clear the block."
"1.3.2.8.34","1","&quot;This feature, of always having   satisfying actions to"
"1.3.2.8.34","2","perform, and having a good feeling that   they are what I should"
"1.3.2.8.34","3","be doing at that time, gives a   surprisingly contented, eager,"
"1.3.2.8.34","4","and absorbing flavor to my   work. I guess it's an adult"
"1.3.2.8.34","5","instance of the sort of change   observed in students when they"
"1.3.2.8.34","6","were given teaching machines   that provided continuous"
"1.3.2.8.34","7","participation and reinforcement."
"1.3.2.8.35","1","&quot;Anyway, with the quick flexibility   available to me for"
"1.3.2.8.35","2","structuring arguments, and semi-automatic   application of"
"1.3.2.8.35","3","special tagging and linking rules, I find it   really quite easy"
"1.3.2.8.35","4","to construct, use, or modify sophisticated   process"
"1.3.2.8.35","5","structuring. And I can turn right around and apply   this toward"
"1.3.2.8.35","6","improving my abllity for structuring argumentg and   processes."
"1.3.2.8.35","7","The initial, straightforward capabilities for   manipulating"
"1.3.2.8.35","8","symbol structures, that were more or less   obviously availed me"
"1.3.2.8.35","9","by the computer have given to me a power   to participate in"
"1.3.2.8.35","10","more sophisticated processes that capitalize   more fully upon"
"1.3.2.8.35","11","the computer's capability--processes which are   very"
"1.3.2.8.35","12","significant to my net effectiveness, and yet which   weren't"
"1.3.2.8.35","13","particularly apparent to us as either possible or   useful in"
"1.3.2.8.35","14","the days before we started harnessing computers to   the human's"
"1.3.2.8.35","15","workaday activities in this direct way.'"
"1.3.2.9","1","7. Team Cooperation"
"1.3.2.9.1","1","&quot;Let me mention another bonus feature   that wasn't easily"
"1.3.2.9.1","2","fore seen.  We have experimented with   having several people"
"1.3.2.9.1","3","work together from working stations that   can provide inter-"
"1.3.2.9.1","4","communication via their computer or   computers.  That is, each"
"1.3.2.9.1","5","person is equipped as I am here,   with free access to the"
"1.3.2.9.1","6","common working structures. There   proves to be a really"
"1.3.2.9.1","7","phenomenal boost in group effectiveness   over any previous form"
"1.3.2.9.1","8","of cooperation we have experienced.   They can all work on the"
"1.3.2.9.1","9","same symbol structure, wherever they   might wish.  If any two"
"1.3.2.9.1","10","want to work simultaneously on the   same material, they simply"
"1.3.2.9.1","11","duplicate and each starts reshaping   his version--and later it"
"1.3.2.9.1","12","is easy to merge their   contributions. The whole team can join"
"1.3.2.9.1","13","forces at a moment's   notice to 'pull together' on some"
"1.3.2.9.1","14","stubborn little problem, or   to make a group decision. Most"
"1.3.2.9.1","15","points of contention are   resolved quite naturally, over a"
"1.3.2.9.1","16","period of time, as the   developing structure of argument bears"
"1.3.2.9.1","17","out one, or the other,   or neither stand."
"1.3.2.9.2","1","&quot;No one can dominate the show, since   seldom do you have"
"1.3.2.9.2","2","to 'listen' to the person concurrent to the   developments he is"
"1.3.2.9.2","3","pursuing-- and yet at any time another   person can tune in on"
"1.3.2.9.2","4","what he has done and is doing. One can   either take immediate"
"1.3.2.9.2","5","personal issue with another about some   feature, anywhere in"
"1.3.2.9.2","6","the structure where he might find   something done by the other"
"1.3.2.9.2","7","to which he wants to take issue,   or he can append his"
"1.3.2.9.2","8","objection and the associated argument   there where the"
"1.3.2.9.2","9","disagreement lies, and tag this with a special   cue that"
"1.3.2.9.2","10","signals a point of contention that must ultimately be"
"1.3.2.9.2","11","resolved. Any idea of the moment by any member can easily be"
"1.3.2.9.2","12","linked to where it can do some good. It gets to be like a real"
"1.3.2.9.2","13","whing-ding free-for-all--tremendously stimulating and"
"1.3.2.9.2","14","satisfying, and things really get done. You find yourself"
"1.3.2.9.2","15","'playing over your head' almost all of the time."
"1.3.2.9.3","1","&quot;We have been experimenting with   multi-disciplinary teams"
"1.3.2.9.3","2","and are becoming especially excited   over the results. For"
"1.3.2.9.3","3","instance, there is a great reduction of   the barrier that their"
"1.3.2.9.3","4","different terminologies used to   represent, where one"
"1.3.2.9.3","5","specialist couldn't really apply his   experien ce, intuition,"
"1.3.2.9.3","6","or conceptual feel very well unless   the situation could be"
"1.3.2.9.3","7","stated and framed in his accustomed   manner, and yet the others"
"1.3.2.9.3","8","couldn't work with his   terminology. Here, they meet at their"
"1.3.2.9.3","9","concept and terminology   interface and work out little shifts"
"1.3.2.9.3","10","in meaning and use which   each can find digestible in his"
"1.3.2.9.3","11","system, and which permit quite   precise definitions in each"
"1.3.2.9.3","12","system of the terms and concepts   in the others. In studying"
"1.3.2.9.3","13","the other's structuring then,   either of them can have his own"
"1.3.2.9.3","14","definitions automatically   substituted for the other's special"
"1.3.2.9.3","15","terms. Reduce this   language barrier, and provide the feature"
"1.3.2.9.3","16","of their being able   to work in parallel independence on the"
"1.3.2.9.3","17","joint structure, and   what seems to result is amplification of"
"1.3.2.9.3","18","their different   capabilities."
"1.3.2.9.4","1","&quot;Remember the term, synergesis, that   has been associated"
"1.3.2.9.4","2","in the literature with general structuring   theory? Well, here"
"1.3.2.9.4","3","is something of an example. Three people   working together in"
"1.3.2.9.4","4","this augmented mode seem to be more than   three times as"
"1.3.2.9.4","5","effective in solving a complex problem as is   one augmented"
"1.3.2.9.4","6","person working alone--and perhaps ten times as   effective as"
"1.3.2.9.4","7","three similar men working together without this   computer-based"
"1.3.2.9.4","8","augmentation.  It is a new and exhiliarating   experience to be"
"1.3.2.9.4","9","working in this independent-parallel fashion   with some good"
"1.3.2.9.4","10","men. We feel that the effect of these   augmentation"
"1.3.2.9.4","11","developments upon group methods and group   capability is"
"1.3.2.9.4","12","actually going to be more pronounced than the   effect upon"
"1.3.2.9.4","13","individuals methods and capabilities, and we are   very eager to"
"1.3.2.9.4","14","increase our research effort in that   direction.&quot;"
"1.3.2.10","1","8. Miscellaneous Advanced   Concepts"
"1.3.2.10.1","1","&quot;I have dragged you through a lot of   different concepts"
"1.3.2.10.1","2","and methods so far. I haven't been complete   because we won't"
"1.3.2.10.1","3","have the time. But I have selected the sample   features to"
"1.3.2.10.1","4","present to you with an eye toward giving you a   maximum chance"
"1.3.2.10.1","5","to identify these as being something   significant to your own"
"1.3.2.10.1","6","type of work. I avoided discussing   techniques applicable to"
"1.3.2.10.1","7","esoteric problem-solving   processes--although some of them"
"1.3.2.10.1","8","display especially   stimulating possibilities to those with"
"1.3.2.10.1","9","appropriate   backgrounds. The ability to structure arguments"
"1.3.2.10.1","10","organized in   English-language statements, and to make use of"
"1.3.2.10.1","11","the linking   and tagging capabilities at all levels of the"
"1.3.2.10.1","12","structure, can   be seen to lead to many interesting and"
"1.3.2.10.1","13","promising new   capabilities for organizing your thoughts and"
"1.3.2.10.1","14","actions. I think   you could picture learning these tricks and"
"1.3.2.10.1","15","using them in your   own work."
"1.3.2.10.2","1","&quot;What I hoped to avoid by presenting   the system in this"
